SUBJECT_ID	BIOSPECIMEN_ID	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
201	GSM496978	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
209	GSM496979	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
210	GSM496980	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
218	GSM496981	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
220	GSM496982	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
221	GSM496983	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
222	GSM496984	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
223	GSM496985	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
232	GSM496986	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
234	GSM496987	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
240	GSM496988	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
245	GSM496989	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
246	GSM496990	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
247	GSM496991	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
263	GSM496992	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
264	GSM496993	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
267	GSM496994	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
269	GSM496995	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
275	GSM496996	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
277	GSM496997	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
283	GSM496998	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
285	GSM496999	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
298	GSM497000	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
300	GSM497001	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
308	GSM497002	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
309	GSM497003	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
314	GSM497004	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
318	GSM497005	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
321	GSM497006	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
334	GSM497007	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
335	GSM497008	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
338	GSM497009	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
341	GSM497010	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
355	GSM497011	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
357	GSM497012	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
359	GSM497013	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
363	GSM497014	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
371	GSM497019	Whole Human Genome Microarray 4x44K G4112F	BRC_ENERLY_2011_01.Rda	Quantile Normalization
