SUBJECT_ID	BIOSPECIMEN_ID	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
HG00249	HG00249	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00250	HG00250	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00251	HG00251	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00252	HG00252	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00253	HG00253	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00254	HG00254	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00255	HG00255	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00256	HG00256	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00257	HG00257	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00258	HG00258	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00259	HG00259	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00260	HG00260	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00261	HG00261	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00262	HG00262	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00263	HG00263	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00264	HG00264	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00265	HG00265	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00266	HG00266	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00267	HG00267	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00268	HG00268	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00269	HG00269	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00270	HG00270	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00271	HG00271	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00272	HG00272	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00273	HG00273	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00274	HG00274	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00275	HG00275	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00276	HG00276	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00277	HG00277	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00278	HG00278	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00280	HG00280	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00281	HG00281	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00282	HG00282	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
