SUBJECT_ID	BIOSPECIMEN_ID	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
A251	A251_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A278	A278_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A290	A290_TP2_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A522	A522_TP3_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A540	A540_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A557	A557_TP2_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A611	A611_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A628	A628_TC7_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A665	A665_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A671	A671_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A748	A748_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B1244	B1244_TP2_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B264	B264_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B349	B349_TC7_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B35	B35_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B396	B396_TC7_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B645	B645_TP2_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B777	B777_TP2_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B972	B972_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
R43	R43_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A548	S1_A548_0_S4_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A632	S2_A632_0_S2_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
