SUBJECT_ID	BIOSPECIMEN_ID	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
NY2	GSM517244	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY204	GSM517245	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY206	GSM517246	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY208	GSM517247	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY216	GSM517248	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY218	GSM517249	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY222	GSM517250	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY224	GSM517251	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY226	GSM517252	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY228	GSM517253	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY232	GSM517254	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY26	GSM517255	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY307	GSM517256	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY309	GSM517257	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY311	GSM517258	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY313	GSM517259	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY317	GSM517260	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY319	GSM517261	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY321	GSM517262	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY323	GSM517263	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY325	GSM517264	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY327	GSM517265	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY329	GSM517266	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY331	GSM517267	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY333	GSM517268	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY34	GSM517269	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY36	GSM517270	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY39	GSM517271	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY41	GSM517272	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY44	GSM517273	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY6	GSM517274	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY65	GSM517275	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY7	GSM517276	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY70	GSM517277	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY79	GSM517278	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY82	GSM517279	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY96	GSM517280	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling
NY99	GSM517281	Homo sapiens microRNA profiling platform version 4	HCC_TOFFANIN_2011_01_microRNA.Rda	Median scaling		
