SUBJECT_ID	BIOSPECIMEN_ID	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
A548_TN15	A548_TN15	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A584_TN13	A584_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A632_TN13	A632_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A651_TN13	A651_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A734_TN13	A734_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
B155_TN13	B155_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
B20_TN13	B20_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
B296_TN13	B296_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
B309_TN13	B309_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
B312_TN13	B312_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A154_TN14	A154_TN14	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A155_TN14	A155_TN14	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A1717_TN14	A1717_TN14	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A196_TN13	A196_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A208_TN13	A208_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A2184_TN7	A2184_TN7	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A226_TN14	A226_TN14	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A251_TN16	A251_TN16	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A278_TN14	A278_TN14	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A290_TN14	A290_TN14	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A522_TN15	A522_TN15	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A540_TN13	A540_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A557_TN13	A557_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A611_TN13	A611_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A628_TN13	A628_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A665_TN13	A665_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A671_TN13	A671_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
A748_TN13	A748_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
B1244_TN7	B1244_TN7	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
B264_TN13	B264_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
B349_TN13	B349_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
B35_TN13	B35_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
B396_TN13	B396_TN13	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered based on delta Ct
