SUBJECT_ID	BIOSPECIMEN_ID	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
RM44_3049_Pos_Poly IC L_PBMC	GSM1002409	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM3_3049_Pos_Mock_MACRO	GSM1002368	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM42_3049_Pos_Mock_PBMC	GSM1002407	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM4_3050_Pos_Mock_MACRO	GSM1002369	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM6_3050_Pos_Poly IC H_MACRO	GSM1002371	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM45_3050_Pos_Mock_PBMC	GSM1002410	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM47_3050_Pos_Poly IC L_PBMC	GSM1002412	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM52_3052_Pos_Poly IC L_PBMC	GSM1002417	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM10_3052_Pos_Mock_MACRO	GSM1002375	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM50_3052_Pos_Mock_PBMC	GSM1002415	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM12_3052_Pos_Poly IC H_MACRO	GSM1002377	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM53_3053_Pos_Mock_PBMC	GSM1002418	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM13_3053_Pos_Mock_MACRO	GSM1002378	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM15_3053_Pos_Poly IC H_MACRO	GSM1002380	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM55_3053_Pos_Poly IC L_PBMC	GSM1002420	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM14_3054_Pos_Mock_MACRO	GSM1002379	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM56_3054_Pos_Poly IC L_PBMC	GSM1002421	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM54_3054_Pos_Mock_PBMC	GSM1002419	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM16_3054_Pos_Poly IC H_MACRO	GSM1002381	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM65_3055_Pos_Mock_PBMC	GSM1002430	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM27_3055_Pos_Poly IC H_MACRO	GSM1002392	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM25_3055_Pos_Mock_MACRO	GSM1002390	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM67_3055_Pos_Poly IC L_PBMC	GSM1002432	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM66_3056_Pos_Mock_PBMC	GSM1002431	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM31_3056_Pos_Poly IC H_MACRO	GSM1002396	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM29_3056_Pos_Mock_MACRO	GSM1002394	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM68_3056_Pos_Poly IC L_PBMC	GSM1002433	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM74_3057_Pos_Mock_PBMC	GSM1002439	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM76_3057_Pos_Poly IC L_PBMC	GSM1002441	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM30_3057_Pos_Mock_MACRO	GSM1002395	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM32_3057_Pos_Poly IC H_MACRO	GSM1002397	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM77_3058_Pos_Mock_PBMC	GSM1002442	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM39_3058_Pos_Poly IC H_MACRO	GSM1002404	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM79_3058_Pos_Poly IC L_PBMC	GSM1002444	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM37_3058_Pos_Mock_MACRO	GSM1002402	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM38_3059_Pos_Mock_MACRO	GSM1002403	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM78_3059_Pos_Mock_PBMC	GSM1002443	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM40_3059_Pos_Poly IC H_MACRO	GSM1002405	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
RM80_3059_Pos_Poly IC L_PBMC	GSM1002445	Illumina HumanHT-12 v4 BeadChip A	ID_QIAN_2013_01.Rda	Quantile Normalization
