PATIENT_ID	SAMPLE_ID	CEL_FILE	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
GSM177934	GSM177934	GSM177934.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177935	GSM177935	GSM177935.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177936	GSM177936	GSM177936.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177937	GSM177937	GSM177937.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177938	GSM177938	GSM177938.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177939	GSM177939	GSM177939.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177940	GSM177940	GSM177940.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177941	GSM177941	GSM177941.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177942	GSM177942	GSM177942.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177943	GSM177943	GSM177943.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177944	GSM177944	GSM177944.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177945	GSM177945	GSM177945.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177946	GSM177946	GSM177946.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177947	GSM177947	GSM177947.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177948	GSM177948	GSM177948.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177949	GSM177949	GSM177949.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177950	GSM177950	GSM177950.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177951	GSM177951	GSM177951.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177952	GSM177952	GSM177952.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177953	GSM177953	GSM177953.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177954	GSM177954	GSM177954.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177955	GSM177955	GSM177955.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177956	GSM177956	GSM177956.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177957	GSM177957	GSM177957.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177958	GSM177958	GSM177958.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177959	GSM177959	GSM177959.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177960	GSM177960	GSM177960.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177961	GSM177961	GSM177961.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177962	GSM177962	GSM177962.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177963	GSM177963	GSM177963.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177964	GSM177964	GSM177964.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177965	GSM177965	GSM177965.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177966	GSM177966	GSM177966.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177967	GSM177967	GSM177967.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177968	GSM177968	GSM177968.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177969	GSM177969	GSM177969.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177970	GSM177970	GSM177970.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177971	GSM177971	GSM177971.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177972	GSM177972	GSM177972.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177973	GSM177973	GSM177973.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177974	GSM177974	GSM177974.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177975	GSM177975	GSM177975.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177976	GSM177976	GSM177976.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177977	GSM177977	GSM177977.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177978	GSM177978	GSM177978.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177979	GSM177979	GSM177979.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177980	GSM177980	GSM177980.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177981	GSM177981	GSM177981.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177982	GSM177982	GSM177982.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177983	GSM177983	GSM177983.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177984	GSM177984	GSM177984.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177985	GSM177985	GSM177985.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177986	GSM177986	GSM177986.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177987	GSM177987	GSM177987.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177988	GSM177988	GSM177988.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177989	GSM177989	GSM177989.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177990	GSM177990	GSM177990.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177991	GSM177991	GSM177991.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177992	GSM177992	GSM177992.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177993	GSM177993	GSM177993.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177994	GSM177994	GSM177994.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177995	GSM177995	GSM177995.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177996	GSM177996	GSM177996.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177997	GSM177997	GSM177997.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177998	GSM177998	GSM177998.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM177999	GSM177999	GSM177999.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178000	GSM178000	GSM178000.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178001	GSM178001	GSM178001.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178002	GSM178002	GSM178002.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178003	GSM178003	GSM178003.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178004	GSM178004	GSM178004.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178005	GSM178005	GSM178005.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178006	GSM178006	GSM178006.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178007	GSM178007	GSM178007.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178008	GSM178008	GSM178008.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178009	GSM178009	GSM178009.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178010	GSM178010	GSM178010.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178011	GSM178011	GSM178011.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178012	GSM178012	GSM178012.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178013	GSM178013	GSM178013.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178014	GSM178014	GSM178014.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178015	GSM178015	GSM178015.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178016	GSM178016	GSM178016.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178017	GSM178017	GSM178017.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178018	GSM178018	GSM178018.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178019	GSM178019	GSM178019.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178020	GSM178020	GSM178020.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178021	GSM178021	GSM178021.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178022	GSM178022	GSM178022.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178023	GSM178023	GSM178023.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178024	GSM178024	GSM178024.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178025	GSM178025	GSM178025.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178026	GSM178026	GSM178026.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178027	GSM178027	GSM178027.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178028	GSM178028	GSM178028.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178029	GSM178029	GSM178029.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178030	GSM178030	GSM178030.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178031	GSM178031	GSM178031.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178032	GSM178032	GSM178032.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178033	GSM178033	GSM178033.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178034	GSM178034	GSM178034.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178035	GSM178035	GSM178035.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178036	GSM178036	GSM178036.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178037	GSM178037	GSM178037.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178038	GSM178038	GSM178038.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178039	GSM178039	GSM178039.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178040	GSM178040	GSM178040.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178041	GSM178041	GSM178041.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178042	GSM178042	GSM178042.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178043	GSM178043	GSM178043.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178044	GSM178044	GSM178044.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178045	GSM178045	GSM178045.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178046	GSM178046	GSM178046.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178047	GSM178047	GSM178047.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178048	GSM178048	GSM178048.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178049	GSM178049	GSM178049.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178050	GSM178050	GSM178050.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178051	GSM178051	GSM178051.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178052	GSM178052	GSM178052.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178053	GSM178053	GSM178053.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178054	GSM178054	GSM178054.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178055	GSM178055	GSM178055.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178056	GSM178056	GSM178056.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178057	GSM178057	GSM178057.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178058	GSM178058	GSM178058.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178059	GSM178059	GSM178059.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178060	GSM178060	GSM178060.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178061	GSM178061	GSM178061.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178062	GSM178062	GSM178062.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178063	GSM178063	GSM178063.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178064	GSM178064	GSM178064.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178065	GSM178065	GSM178065.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178066	GSM178066	GSM178066.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178067	GSM178067	GSM178067.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178068	GSM178068	GSM178068.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178069	GSM178069	GSM178069.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178070	GSM178070	GSM178070.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178071	GSM178071	GSM178071.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178072	GSM178072	GSM178072.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178073	GSM178073	GSM178073.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178074	GSM178074	GSM178074.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178075	GSM178075	GSM178075.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178076	GSM178076	GSM178076.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178077	GSM178077	GSM178077.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178078	GSM178078	GSM178078.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178079	GSM178079	GSM178079.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178080	GSM178080	GSM178080.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178081	GSM178081	GSM178081.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
GSM178082	GSM178082	GSM178082.CEL	HG-U133A	desmedt7390_binary.Rda	RMA normalized
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
              					
