SUBJECT_ID	BIOSPECIMEN_ID	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
A579_TP1_tissue_miRNA	A579_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A591_TP3_tissue_miRNA	A591_TP3_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B189_TC7_tissue_miRNA	B189_TC7_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A548_TP2_tissue_miRNA	A548_TP2_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A584_TP1_tissue_miRNA	A584_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A632_TP1_tissue_miRNA	A632_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A651_TP1_tissue_miRNA	A651_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A734_TP1_tissue_miRNA	A734_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B155_TP2_tissue_miRNA	B155_TP2_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B20_TP1_tissue_miRNA	B20_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B296_TP1_tissue_miRNA	B296_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B309_TP1_tissue_miRNA	B309_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B312_TP1_tissue_miRNA	B312_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A154_TP3_tissue_miRNA	A154_TP3_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A155_TP1_tissue_miRNA	A155_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A1717_TC7_tissue_miRNA	A1717_TC7_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A196_TC10_tissue_miRNA	A196_TC10_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A208_TP4_tissue_miRNA	A208_TP4_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A2184_TP3_tissue_miRNA	A2184_TP3_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A226_TP1_tissue_miRNA	A226_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A251_TP1_tissue_miRNA	A251_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A278_TP1_tissue_miRNA	A278_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A290_TP2_tissue_miRNA	A290_TP2_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A522_TP3_tissue_miRNA	A522_TP3_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A540_TP1_tissue_miRNA	A540_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A557_TP2_tissue_miRNA	A557_TP2_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A611_TP1_tissue_miRNA	A611_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A628_TC7_tissue_miRNA	A628_TC7_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A665_TP1_tissue_miRNA	A665_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A671_TP1_tissue_miRNA	A671_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A748_TP1_tissue_miRNA	A748_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B1244_TP2_tissue_miRNA	B1244_TP2_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B264_TP1_tissue_miRNA	B264_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B349_TC7_tissue_miRNA	B349_TC7_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B35_TP1_tissue_miRNA	B35_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B396_TC7_tissue_miRNA	B396_TC7_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B645_TP2_tissue_miRNA	B645_TP2_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B777_TP2_tissue_miRNA	B777_TP2_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
B972_TP1_tissue_miRNA	B972_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
R43_TP1_tissue_miRNA	R43_TP1_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
S1_A548_0_S4_serummiRNA_Relapse	S1_A548_0_S4_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
S2_A632_0_S2_serummiRNA_Relapse	S2_A632_0_S2_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
S3_B20_0_S1_serummiRNA_Relapse	S3_B20_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
S4_B155_0_S1_serummiRNA_Relapse	S4_B155_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
S5_B309_0_S1_serummiRNA_Relapse	S5_B309_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
S6_A584_0_S2_serummiRNA_Relapse_free	S6_A584_0_S2_serummiRNA_Relapse_free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
S7_A651_0_S1_serummiRNA_Relapse_free	S7_A651_0_S1_serummiRNA_Relapse_free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
S8_B312_0_S1_serummiRNA_Relapse_free	S8_B312_0_S1_serummiRNA_Relapse_free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
S9_A734_0_S1_serummiRNA_Relapse_free	S9_A734_0_S1_serummiRNA_Relapse_free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
S10_B296_0_S1_serummiRNA_Relapse_free	S10_B296_0_S1_serummiRNA_Relapse_free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A154_0_S1_serummiRNA_Relapse_Free	A154_0_S1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A155_0_s1_serummiRNA_Relapse_Free	A155_0_s1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A1717_0_S1_serummiRNA_Relapse	A1717_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A196_0_S1_serummiRNA_Relapse	A196_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A208_0_S1_serummiRNA_Relapse_Free	A208_0_S1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A2184_0_S1_serummiRNA_Relapse	A2184_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A226_0_S2_serummiRNA_Relapse_Free	A226_0_S2_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A251_0_S2_serummiRNA_Relapse_Free	A251_0_S2_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A278_0_S2_serummiRNA_Relapse_Free	A278_0_S2_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A290_0_S2_serummiRNA_Relapse_Free	A290_0_S2_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A522_0_S4_serummiRNA_Relapse	A522_0_S4_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A540_0_S1_serummiRNA_Relapse_Free	A540_0_S1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A557_0_S2_serummiRNA_Relapse_Free	A557_0_S2_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A579_0_S2_serummiRNA_Relapse_Free	A579_0_S2_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A591_0_S1_serummiRNA_Relapse_Free	A591_0_S1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A611_0_S2_serummiRNA_Relapse_Free	A611_0_S2_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A628_0_S1_serummiRNA_Relapse_Free	A628_0_S1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A665_0_S1_serummiRNA_Relapse_Free	A665_0_S1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A671_0_S1_serummiRNA_Relapse_Free	A671_0_S1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A748_0_S_1_serummiRNA_Relapse	A748_0_S_1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B1244_0_S1_serummiRNA_Relapse	B1244_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B189_0_S1_serummiRNA_Relapse	B189_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B264_0_S1_serummiRNA_Relapse	B264_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B349_0_S5_serummiRNA_Relapse	B349_0_S5_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B35_0_S1_serummiRNA_Relapse	B35_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B396_0_S1_serummiRNA_Relapse	B396_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B645_0_S1_serummiRNA_Relapse	B645_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B777_0_S1_serummiRNA_Relapse	B777_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B972_0_S1_serummiRNA_Relapse	B972_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
R43_0_S1_serummiRNA_Relapse	R43_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A548_TN15_tissue_miRNA	A548_TN15_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
A584_TN13_tissue_miRNA	A584_TN13_tissue_miRNA	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_microRNA.Rda	Normalized and filtered tissue miRNA data
